Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1633986000.0 11650.501 NA 337 192 0 NA NA NA NA 3817 7220 0 NA NA NA NA 3900 1077 576 NA NA NA NA 2831 1061 607 NA NA NA
1633986000.0 11650.505 NA 330 192 0 NA NA NA NA 3809 7225 0 NA NA NA NA 4150 1131 549 NA NA NA NA 3048 1114 610 NA NA NA
1633986000.0 11650.911 117 344 571 0 138 NA NA 3508 3782 4299 0 3548 NA NA 4775 5458 6688 4954 2361 NA NA 2770 3279 5054 5004 1713 NA NA
1633986000.0 117.0 96 157 320 NA NA NA NA 3541 3545 4003 NA NA NA NA 5904 978 5198 NA NA NA NA 2527 542 4505 NA NA NA NA
1633986000.0 118.0 103 151 340 NA NA NA NA 3536 3549 3995 NA NA NA NA 8454 1095 3548 NA NA NA NA 3298 585 3597 NA NA NA NA
1633986000.0 11834.0 NA 638 993 0 273 NA NA NA 4385 4809 0 3723 NA NA NA 16249 17109 3010 1860 NA NA NA 6997 7992 3076 1737 NA NA
1633986000.0 11834.13 NA 668 1155 0 262 NA NA NA 4353 5282 0 3718 NA NA NA 21947 32237 2723 1648 NA NA NA 8988 13321 2772 1542 NA NA
1633986000.0 11834.24 NA 646 916 0 259 NA NA NA 4392 4734 0 3724 NA NA NA 11183 14657 2144 1391 NA NA NA 4828 7623 2188 1325 NA NA
1633986000.0 11834.99 NA 490 692 750 0 259 NA NA 4161 4392 4428 0 3730 NA NA 11451 14791 22735 2800 1602 NA NA 4248 7401 10191 2846 1596 NA
1633986000.0 11846.0 NA 670 1057 0 259 NA NA NA 4430 4873 0 3717 NA NA NA 22415 25632 3091 1747 NA NA NA 9113 10675 3160 1659 NA NA
1633986000.0 11925.0 NA 639 1015 0 260 NA NA NA 4308 4802 0 3718 NA NA NA 16530 20836 3630 1574 NA NA NA 7095 9390 3686 1494 NA NA
1633986000.0 120.0 79 148 321 NA NA NA NA 3499 3538 3990 NA NA NA NA 1421 860 2541 NA NA NA NA 1356 795 2398 NA NA NA NA
1633986000.0 121.0 100 156 321 NA NA NA NA 3549 3546 4020 NA NA NA NA 6383 1206 4529 NA NA NA NA 2568 641 3654 NA NA NA NA
1633986000.0 123.1 399 NA NA NA NA NA NA 3978 NA NA NA NA NA NA 2785 NA NA NA NA NA NA 2505 NA NA NA NA NA NA
1633986000.0 123.2 401 NA NA NA NA NA NA 3978 NA NA NA NA NA NA 3425 NA NA NA NA NA NA 2313 NA NA NA NA NA NA
1633986000.0 123.3 322 NA NA NA NA NA NA 3887 NA NA NA NA NA NA 2312 NA NA NA NA NA NA 1930 NA NA NA NA NA NA
1633986000.0 124.1 372 NA NA NA NA NA NA 3945 NA NA NA NA NA NA 2823 NA NA NA NA NA NA 2349 NA NA NA NA NA NA
1633986000.0 124.2 394 NA NA NA NA NA NA 3976 NA NA NA NA NA NA 3107 NA NA NA NA NA NA 2722 NA NA NA NA NA NA
1633986000.0 124.4 387 NA NA NA NA NA NA 3944 NA NA NA NA NA NA 2872 NA NA NA NA NA NA 2613 NA NA NA NA NA NA
1633986000.0 124.5 386 NA NA NA NA NA NA 3957 NA NA NA NA NA NA 2760 NA NA NA NA NA NA 2227 NA NA NA NA NA NA
1633986000.0 124.6 318 NA NA NA NA NA NA 3884 NA NA NA NA NA NA 2463 NA NA NA NA NA NA 2437 NA NA NA NA NA NA
1633986000.0 12434.0 NA 384 585 0 134 NA NA NA 3835 4315 0 3546 NA NA NA 5799 5084 2702 774 NA NA NA 3486 3650 2745 726 NA NA
1633986000.0 12634.0 NA 522 814 0 262 NA NA NA 4132 4598 0 3730 NA NA NA 15593 17159 2615 2117 NA NA NA 7025 8998 2659 2117 NA NA
1633986000.0 12634.99 NA 384 555 663 0 266 NA NA 3934 4113 4392 0 3713 NA NA 8680 10888 13084 3308 1874 NA NA 3783 5888 7716 3371 1817 NA
1633986000.0 127.0 86 154 317 NA NA NA NA 3479 3530 4005 NA NA NA NA 1051 567 3436 NA NA NA NA 791 381 3218 NA NA NA NA
1633986000.0 12834.0 NA 357 593 0 138 NA NA NA 3827 4292 0 3542 NA NA NA 7154 7741 2066 868 NA NA NA 4008 5082 2099 805 NA NA
1633986000.0 129.0 86 154 306 NA NA NA NA 3477 3532 3985 NA NA NA NA 1445 882 2737 NA NA NA NA 1479 592 2538 NA NA NA NA
1633986000.0 130.0 80 148 315 NA NA NA NA 3477 3541 3986 NA NA NA NA 696 953 3940 NA NA NA NA 645 757 3631 NA NA NA NA
1633986000.0 1301.0 99 189 258 NA NA NA NA 3511 3660 3910 NA NA NA NA 4131 967 2474 NA NA NA NA 2457 531 2335 NA NA NA NA
1633986000.0 1301.17 84 254 290 NA NA NA NA 3489 3731 3963 NA NA NA NA 2506 6825 2647 NA NA NA NA 1411 2159 2553 NA NA NA NA
1633986000.0 1302.0 103 194 267 NA NA NA NA 3538 3686 3871 NA NA NA NA 8832 1578 2619 NA NA NA NA 3462 926 2172 NA NA NA NA
1633986000.0 1302.17 89 240 305 NA NA NA NA 3497 3714 3982 NA NA NA NA 6526 7660 2388 NA NA NA NA 2635 2319 2152 NA NA NA NA
1633986000.0 1302.181 92 248 250 174 267 NA NA 3501 3717 3836 3655 3718 NA NA 5014 5012 2398 1118 1221 NA NA 2079 1586 1899 1044 1190 NA NA
1633986000.0 13034.0 NA 531 820 0 267 NA NA NA 4110 4517 0 3718 NA NA NA 13501 15488 2258 1956 NA NA NA 6015 8470 2308 1860 NA NA
1633986000.0 13034.99 NA 382 542 659 0 260 NA NA 3934 4152 4344 0 3710 NA NA 8780 9863 12396 2859 2092 NA NA 3815 4771 6655 2928 1979 NA
1633986000.0 1304.181 88 250 248 171 248 NA NA 3494 3699 3835 3654 3714 NA NA 5612 6167 1706 1345 1791 NA NA 2520 1892 1502 1320 1894 NA NA
1633986000.0 1306.0 NA 185 364 0 NA NA NA NA 3704 4011 0 NA NA NA NA 791 4787 695 NA NA NA NA 533 4419 742 NA NA NA
1633986000.0 1307.0 NA 160 212 72 0 NA NA NA 3687 3667 3439 0 NA NA NA 1118 1497 357 494 NA NA NA 715 1228 392 527 NA NA
1633986000.0 1308.0 NA 160 199 55 0 NA NA NA 3675 3671 3439 0 NA NA NA 1203 1428 313 420 NA NA NA 669 1361 365 459 NA NA
1633986000.0 1309.0 NA 198 386 0 NA NA NA NA 3696 4020 0 NA NA NA NA 1096 4431 1001 NA NA NA NA 578 3790 1044 NA NA NA
1633986000.0 131.0 79 147 322 NA NA NA NA 3479 3529 4001 NA NA NA NA 1441 901 4225 NA NA NA NA 980 596 3895 NA NA NA NA
1633986000.0 1310.0 NA 193 378 0 NA NA NA NA 3706 4011 0 NA NA NA NA 897 2855 1055 NA NA NA NA 491 2408 1092 NA NA NA
1633986000.0 1311.0 NA 195 384 0 86 NA NA NA 3695 3950 0 3463 NA NA NA 1142 3518 1234 465 NA NA NA 633 3062 1269 528 NA NA
1633986000.0 1312.0 NA 196 385 0 NA NA NA NA 3705 4020 0 NA NA NA NA 818 2942 760 NA NA NA NA 459 2456 795 NA NA NA
1633986000.0 1313.0 NA 199 385 0 NA NA NA NA 3703 4026 0 NA NA NA NA 1013 5475 1327 NA NA NA NA 607 4030 1445 NA NA NA
1633986000.0 1316.0 NA 189 377 0 NA NA NA NA 3696 4019 0 NA NA NA NA 983 3718 867 NA NA NA NA 589 3440 901 NA NA NA
1633986000.0 132.0 93 135 338 NA NA NA NA 3536 3551 4008 NA NA NA NA 5229 1082 3374 NA NA NA NA 2346 617 3508 NA NA NA NA
1633986000.0 1320.0 NA 188 368 0 229 NA NA NA 3693 4016 0 3662 NA NA NA 805 2648 671 1429 NA NA NA 480 2441 698 1439 NA NA
1633986000.0 1322.0 NA 186 371 0 252 NA NA NA 3694 4001 0 3697 NA NA NA 1209 5014 1088 1289 NA NA NA 731 4400 1133 1275 NA NA
1633986000.0 1323.0 NA 185 363 0 NA NA NA NA 3695 3992 0 NA NA NA NA 970 4912 943 NA NA NA NA 543 4575 983 NA NA NA
1633986000.0 1325.1 NA 197 212 0 NA NA NA NA 3700 3673 0 NA NA NA NA 1263 1745 1235 NA NA NA NA 673 1393 1340 NA NA NA
1633986000.0 1325.2 NA 198 381 0 NA NA NA NA 3705 4033 0 NA NA NA NA 1232 4565 1077 NA NA NA NA 642 3843 1116 NA NA NA
1633986000.0 1325.3 NA 194 199 0 NA NA NA NA 3706 3660 0 NA NA NA NA 1288 1926 787 NA NA NA NA 651 1662 823 NA NA NA
1633986000.0 1325.5 NA 193 0 NA NA NA NA NA 3701 0 NA NA NA NA NA 4340 332 NA NA NA NA NA 3126 386 NA NA NA NA
1633986000.0 1325.51 NA 191 0 NA NA NA NA NA 3698 0 NA NA NA NA NA 4158 440 NA NA NA NA NA 2975 488 NA NA NA NA
1633986000.0 1325.516 NA 213 0 NA NA NA NA NA 3701 0 NA NA NA NA NA 3530 298 NA NA NA NA NA 2197 333 NA NA NA NA
1633986000.0 1325.5161 NA 206 0 NA NA NA NA NA 3720 0 NA NA NA NA NA 4372 310 NA NA NA NA NA 2783 340 NA NA NA NA
1633986000.0 1325.517 NA 194 0 NA NA NA NA NA 3708 0 NA NA NA NA NA 4139 342 NA NA NA NA NA 2731 380 NA NA NA NA
1633986000.0 1325.518 NA 229 0 NA NA NA NA NA 3727 0 NA NA NA NA NA 6121 275 NA NA NA NA NA 3488 308 NA NA NA NA
1633986000.0 1325.6 NA 284 NA NA NA NA NA NA 3840 NA NA NA NA NA NA 13615 NA NA NA NA NA NA 5338 NA NA NA NA NA
1633986000.0 1325.61 NA 272 NA NA NA NA NA NA 3837 NA NA NA NA NA NA 11399 NA NA NA NA NA NA 4675 NA NA NA NA NA
1633986000.0 1325.7 NA 277 0 NA NA NA NA NA 3839 0 NA NA NA NA NA 16608 348 NA NA NA NA NA 6436 378 NA NA NA NA
1633986000.0 1325.8 NA 286 0 NA NA NA NA NA 3840 0 NA NA NA NA NA 9932 186 NA NA NA NA NA 3916 210 NA NA NA NA
1633986000.0 1325.81 NA 265 0 NA NA NA NA NA 3839 0 NA NA NA NA NA 10316 270 NA NA NA NA NA 4472 304 NA NA NA NA
1633986000.0 1327.0 NA 191 380 0 NA NA NA NA 3702 4051 0 NA NA NA NA 1164 4159 1065 NA NA NA NA 652 3666 1099 NA NA NA
1633986000.0 1328.0 NA 198 378 0 NA NA NA NA 3713 4002 0 NA NA NA NA 1442 5252 1030 NA NA NA NA 746 4568 1071 NA NA NA
1633986000.0 1329.1 NA 263 0 NA NA NA NA NA 3835 0 NA NA NA NA NA 7213 386 NA NA NA NA NA 3405 437 NA NA NA NA
1633986000.0 133.0 98 155 328 NA NA NA NA 3541 3534 3995 NA NA NA NA 8290 1358 5238 NA NA NA NA 3365 721 3946 NA NA NA NA
1633986000.0 1335.0 NA 193 375 0 NA NA NA NA 3696 4005 0 NA NA NA NA 1008 2827 748 NA NA NA NA 562 2547 779 NA NA NA
1633986000.0 1338.0 NA 190 376 0 253 NA NA NA 3710 4016 0 3714 NA NA NA 1343 5263 916 1996 NA NA NA 719 4354 947 1951 NA NA
1633986000.0 134.0 NA 319 71 0 NA NA NA NA 4043 3432 0 NA NA NA NA 9903 251 111 NA NA NA NA 5646 280 126 NA NA NA
1633986000.0 134.701 NA 46 369 0 NA NA NA NA 3423 4014 0 NA NA NA NA 370 12464 748 NA NA NA NA 264 6282 780 NA NA NA
1633986000.0 134.702 NA 64 343 0 NA NA NA NA 3426 4025 0 NA NA NA NA 459 16353 1151 NA NA NA NA 314 6856 1208 NA NA NA
1633986000.0 134.703 NA 73 358 0 NA NA NA NA 3429 4047 0 NA NA NA NA 505 17022 851 NA NA NA NA 350 7311 883 NA NA NA
1633986000.0 134.705 NA 48 357 0 NA NA NA NA 3431 4047 0 NA NA NA NA 534 17755 798 NA NA NA NA 353 7504 833 NA NA NA
1633986000.0 134.706 NA 65 355 0 NA NA NA NA 3429 4058 0 NA NA NA NA 478 17292 920 NA NA NA NA 332 7253 958 NA NA NA
1633986000.0 134.708 NA 70 344 0 NA NA NA NA 3429 4034 0 NA NA NA NA 529 13718 903 NA NA NA NA 347 6075 940 NA NA NA
1633986000.0 134.709 NA 75 518 0 NA NA NA NA 3429 4221 0 NA NA NA NA 553 11289 951 NA NA NA NA 389 5043 999 NA NA NA
1633986000.0 134.71 NA 54 341 0 NA NA NA NA 3419 4026 0 NA NA NA NA 434 10890 744 NA NA NA NA 307 5405 771 NA NA NA
1633986000.0 134.802 NA 55 353 0 NA NA NA NA 3448 4075 0 NA NA NA NA 646 15612 870 NA NA NA NA 458 5758 906 NA NA NA
1633986000.0 134.803 NA 59 350 0 NA NA NA NA 3454 4063 0 NA NA NA NA 627 16777 862 NA NA NA NA 435 7103 901 NA NA NA
1633986000.0 134.805 NA 69 355 0 NA NA NA NA 3451 4073 0 NA NA NA NA 576 19831 940 NA NA NA NA 412 8103 979 NA NA NA
1633986000.0 134.806 NA 72 357 0 NA NA NA NA 3456 4046 0 NA NA NA NA 596 22439 895 NA NA NA NA 416 8578 971 NA NA NA
1633986000.0 134.809 NA 74 347 0 NA NA NA NA 3454 4044 0 NA NA NA NA 538 19245 794 NA NA NA NA 371 7991 840 NA NA NA
1633986000.0 134.81 NA 57 350 0 NA NA NA NA 3456 4033 0 NA NA NA NA 576 16554 854 NA NA NA NA 395 7281 897 NA NA NA
1633986000.0 134.813 NA 200 80 0 NA NA NA NA 3695 3467 0 NA NA NA NA 3359 439 420 NA NA NA NA 1684 464 453 NA NA NA
1633986000.0 134.902 NA 67 346 0 NA NA NA NA 3454 4046 0 NA NA NA NA 572 14449 934 NA NA NA NA 391 6467 980 NA NA NA
1633986000.0 134.904 NA 76 348 0 NA NA NA NA 3456 4049 0 NA NA NA NA 580 16655 882 NA NA NA NA 405 7056 916 NA NA NA
1633986000.0 134.905 NA 49 344 0 NA NA NA NA 3456 4021 0 NA NA NA NA 538 13394 1115 NA NA NA NA 383 6227 1232 NA NA NA
1633986000.0 134.906 NA 46 345 0 NA NA NA NA 3454 4044 0 NA NA NA NA 595 15271 906 NA NA NA NA 421 6924 943 NA NA NA
1633986000.0 134.908 NA 173 400 0 NA NA NA NA 3581 4069 0 NA NA NA NA 1999 16110 947 NA NA NA NA 951 6948 982 NA NA NA
1633986000.0 134.909 NA 57 341 0 NA NA NA NA 3451 4038 0 NA NA NA NA 494 13753 928 NA NA NA NA 363 6557 974 NA NA NA
1633986000.0 134.91 NA 52 341 0 NA NA NA NA 3454 4053 0 NA NA NA NA 539 12727 1029 NA NA NA NA 378 6169 1106 NA NA NA
1633986000.0 134.911 NA 47 342 0 NA NA NA NA 3448 4014 0 NA NA NA NA 517 13574 1054 NA NA NA NA 362 6405 1119 NA NA NA
1633986000.0 134.912 NA 55 345 0 NA NA NA NA 3446 4030 0 NA NA NA NA 565 11208 828 NA NA NA NA 403 5966 855 NA NA NA
1633986000.0 134.99601 NA 74 353 0 NA NA NA NA 3454 4054 0 NA NA NA NA 646 21272 890 NA NA NA NA 444 8072 928 NA NA NA
1633986000.0 134.99602 NA 76 343 0 NA NA NA NA 3451 4053 0 NA NA NA NA 381 13190 630 NA NA NA NA 279 6141 663 NA NA NA
1633986000.0 134.99603 NA 66 350 0 NA NA NA NA 3454 4057 0 NA NA NA NA 572 17392 893 NA NA NA NA 395 7340 936 NA NA NA
1633986000.0 134.99901 NA 67 343 0 NA NA NA NA 3451 4027 0 NA NA NA NA 522 12938 882 NA NA NA NA 372 6059 957 NA NA NA
1633986000.0 1340.0 NA 185 384 0 NA NA NA NA 3695 4027 0 NA NA NA NA 1219 4232 1013 NA NA NA NA 693 3812 1055 NA NA NA
1633986000.0 1341.0 NA 210 393 0 NA NA NA NA 3720 4041 0 NA NA NA NA 1756 5971 1085 NA NA NA NA 867 4322 1131 NA NA NA
1633986000.0 1345.0 NA 198 382 0 NA NA NA NA 3696 4011 0 NA NA NA NA 1288 4283 1223 NA NA NA NA 684 3662 1269 NA NA NA
1633986000.0 1348.0 NA 195 375 0 NA NA NA NA 3725 4020 0 NA NA NA NA 1353 3412 851 NA NA NA NA 717 3027 898 NA NA NA
1633986000.0 1349.0 NA 190 370 0 NA NA NA NA 3705 4021 0 NA NA NA NA 1623 4068 1323 NA NA NA NA 902 3538 1398 NA NA NA
1633986000.0 135.1 583 0 160 NA NA NA NA 4247 0 3637 NA NA NA NA 3619 866 1202 NA NA NA NA 2520 904 1128 NA NA NA NA
1633986000.0 135.11 582 0 155 NA NA NA NA 4248 0 3620 NA NA NA NA 4592 850 1913 NA NA NA NA 2859 887 1510 NA NA NA NA
1633986000.0 135.12 576 0 149 NA NA NA NA 4217 0 3627 NA NA NA NA 2398 513 1386 NA NA NA NA 2246 572 1598 NA NA NA NA
1633986000.0 135.13 587 0 NA NA NA NA NA 4244 0 NA NA NA NA NA 2807 994 NA NA NA NA NA 2034 1032 NA NA NA NA NA
1633986000.0 135.2 507 0 150 NA NA NA NA 4195 0 3634 NA NA NA NA 2150 541 1097 NA NA NA NA 1761 567 1108 NA NA NA NA
